fsq_name,fsq_categories,fsq_latitude,fsq_longitude,city_bike_latitude,city_bike_longitude,fsq_distance (m),fsq_rating,fsq_popularity,fsq_price
Parc Sir-Wilfrid-Laurier,['Park'],45.531911,-73.587195,45.53147464147482,-73.59242051839828,431,9.5,0.9917769708328452,
Fous Desserts,"['Restaurant', 'Pastry Shop', 'Bakery']",45.529172,-73.587785,45.53147464147482,-73.59242051839828,446,8.9,0.9358205458592012,
Café Dei Campi,"['Coffee Shop', 'Café', 'Restaurant']",45.537776,-73.592183,45.53147464147482,-73.59242051839828,693,9.1,0.9511655148178517,1.0
Café Falco,"['Japanese Restaurant', 'Coffee Shop', 'Café']",45.528109,-73.598072,45.53147464147482,-73.59242051839828,575,8.6,0.9115614384444184,2.0
Pizzeria Magpie,['Pizzeria'],45.524638,-73.595536,45.53147464147482,-73.59242051839828,794,9.1,0.8955487876303151,1.0
Larry's,"['Café', 'Restaurant']",45.524086,-73.594743,45.53147464147482,-73.59242051839828,843,9.2,0.9231580180391238,
Pizzeria No. 900,['Pizzeria'],45.53438,-73.583204,45.53147464147482,-73.59242051839828,805,9.0,0.9150872671898793,1.0
Montreal Plaza,['Restaurant'],45.534875,-73.600618,45.53147464147482,-73.59242051839828,725,8.7,0.9374253250556401,
Pastel Rita,"['Coffee Shop', 'Café', 'Restaurant']",45.527242,-73.601532,45.53147464147482,-73.59242051839828,855,8.9,0.9335949396743587,1.0
Ouzeri,"['Mediterranean Restaurant', 'Greek Restaurant', 'African Restaurant']",45.525014,-73.585519,45.53147464147482,-73.59242051839828,888,9.0,0.9216938034438328,2.0
Au Kouign-Amann,"['Coffee Shop', 'Restaurant', 'Bakery']",45.523125,-73.583423,45.52240257341408,-73.58117669820786,206,9.2,0.9507203935808832,2.0
Trip de Bouffe,"['Bistro', 'Middle Eastern Restaurant', 'Bakery']",45.522768,-73.584187,45.52240257341408,-73.58117669820786,229,9.2,0.9169146070048027,1.0
Café Névé,"['Coffee Shop', 'Café', 'Restaurant']",45.519548,-73.580498,45.52240257341408,-73.58117669820786,333,9.0,0.9205107180508375,2.0
Le Toledo,"['Dessert Shop', 'Restaurant', 'Bakery']",45.523577,-73.583534,45.52240257341408,-73.58117669820786,221,8.5,0.962117839990629,1.0
Hachoir,"['Fast Food Restaurant', 'American Restaurant', 'French Restaurant']",45.521932,-73.577813,45.52240257341408,-73.58117669820786,259,8.5,0.9004685486704932,2.0
Le Moineau Masqué,"['Coffee Shop', 'Café', 'Restaurant']",45.525508,-73.577976,45.52240257341408,-73.58117669820786,421,9.2,0.8968021553238843,1.0
ChuChai,"['Vegan and Vegetarian Restaurant', 'Thai Restaurant']",45.520988,-73.576765,45.52240257341408,-73.58117669820786,390,8.9,0.9034789738784116,2.0
Café Tuyo,"['Coffee Shop', 'Café', 'Restaurant']",45.522556,-73.580643,45.52240257341408,-73.58117669820786,44,7.9,0.9286400374838937,1.0
Darling,"['Lounge', 'Coffee Shop', 'Restaurant']",45.518909,-73.583965,45.52240257341408,-73.58117669820786,440,9.1,0.9595876771699661,3.0
Chez José,"['Café', 'French Restaurant', 'Portuguese Restaurant']",45.518745,-73.578098,45.52240257341408,-73.58117669820786,481,9.1,0.9271641091718402,1.0
La Maison des Pâtes Fraîches,['Italian Restaurant'],45.524239,-73.576143,45.52435318759273,-73.57596650719643,10,8.7,0.9266369919175355,2.0
Grillade Portuguaise ma Poule Mouillée,"['Deli', 'Portuguese Restaurant', 'Bakery']",45.525165,-73.575301,45.52435318759273,-73.57596650719643,102,8.9,0.9775682324001406,1.0
Le Moineau Masqué,"['Coffee Shop', 'Café', 'Restaurant']",45.525508,-73.577976,45.52435318759273,-73.57596650719643,217,9.2,0.8968021553238843,1.0
Pub Pit Caribou,"['Restaurant', 'Brewery', 'Beer Bar']",45.525105,-73.575444,45.52435318759273,-73.57596650719643,83,8.4,0.9502049900433408,
La Banquise,"['Poutine Restaurant', 'Fast Food Restaurant', 'Diner']",45.525348,-73.574677,45.52435318759273,-73.57596650719643,142,8.5,0.9902073327866933,1.0
Au Pied de Cochon,['French Restaurant'],45.522115,-73.574428,45.52435318759273,-73.57596650719643,262,8.6,0.9344851821482957,3.0
ChuChai,"['Vegan and Vegetarian Restaurant', 'Thai Restaurant']",45.520988,-73.576765,45.52435318759273,-73.57596650719643,374,8.9,0.9034789738784116,2.0
Hachoir,"['Fast Food Restaurant', 'American Restaurant', 'French Restaurant']",45.521932,-73.577813,45.52435318759273,-73.57596650719643,317,8.5,0.9004685486704932,2.0
L'Express,"['Bistro', 'French Restaurant']",45.520186,-73.574269,45.52435318759273,-73.57596650719643,474,9.1,0.9516926320721565,3.0
Parc la Fontaine,['Park'],45.526246,-73.569666,45.52435318759273,-73.57596650719643,551,9.5,0.9995197376127445,
Pizzeria No. 900,['Pizzeria'],45.53438,-73.583204,45.5330129192707,-73.58128666877745,203,9.0,0.9150872671898793,1.0
Parc Sir-Wilfrid-Laurier,['Park'],45.531911,-73.587195,45.5330129192707,-73.58128666877745,452,9.5,0.9917769708328452,
Maison Publique,['Gastropub'],45.533564,-73.578623,45.5330129192707,-73.58128666877745,213,8.4,0.9247862246690876,3.0
Théâtre la Licorne,"['Theater', 'Music Venue']",45.533513,-73.57552,45.5330129192707,-73.58128666877745,437,8.9,0.9297528405763149,
Chez Victoire,['French Restaurant'],45.531047,-73.576652,45.5330129192707,-73.58128666877745,434,8.8,0.9461169028932881,3.0
Point G,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.529435,-73.577666,45.5330129192707,-73.58128666877745,476,8.8,0.9397563546913436,1.0
Restaurant la Raclette,"['Swiss Restaurant', 'French Restaurant', 'Fondue Restaurant']",45.529554,-73.583,45.5330129192707,-73.58128666877745,401,8.5,0.9079770411151459,3.0
Chez Roger et Denise,"['Café', 'Diner']",45.535597,-73.582032,45.5330129192707,-73.58128666877745,291,8.2,0.9204404357502636,1.0
Restaurant le Pegase,['French Restaurant'],45.535118,-73.577655,45.5330129192707,-73.58128666877745,350,8.2,0.9517863418062551,3.0
Les Co'Pains d'Abord,"['French Restaurant', 'Bakery']",45.534294,-73.573461,45.5330129192707,-73.58128666877745,641,8.8,0.9209441255710437,1.0
St-Viateur Bagel,"['Bagel Shop', 'Restaurant', 'Bakery']",45.522745,-73.601918,45.523026476635074,-73.60184043645859,50,9.0,0.984819023076022,1.0
Café Olimpico,"['Coffee Shop', 'Café', 'Italian Restaurant']",45.52403,-73.600216,45.523026476635074,-73.60184043645859,162,9.1,0.9743586740072625,1.0
Milos Restaurant,"['Greek Restaurant', 'Seafood Restaurant']",45.521691,-73.600673,45.523026476635074,-73.60184043645859,190,9.1,0.9459880520089025,4.0
Club Social,"['Coffee Shop', 'Café', 'Restaurant']",45.523506,-73.600829,45.523026476635074,-73.60184043645859,85,8.1,0.9467143024481668,1.0
Caffe in Gamba,"['Coffee Shop', 'Café', 'Restaurant']",45.521042,-73.599101,45.523026476635074,-73.60184043645859,311,8.7,0.9500995665924797,1.0
Rotisserie Mile End,"['Portuguese Restaurant', 'BBQ Joint']",45.52449,-73.59994,45.523026476635074,-73.60184043645859,229,8.4,0.9165514817851704,2.0
Bishop & Bagg,"['Restaurant', 'Pub']",45.52507,-73.599378,45.523026476635074,-73.60184043645859,299,8.5,0.9344031861309594,2.0
Pastel Rita,"['Coffee Shop', 'Café', 'Restaurant']",45.527242,-73.601532,45.523026476635074,-73.60184043645859,461,8.9,0.9335949396743587,1.0
Kem CoBa,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.523116,-73.594954,45.523026476635074,-73.60184043645859,519,9.2,0.9167389012533677,1.0
Pizzeria Magpie,['Pizzeria'],45.524638,-73.595536,45.523026476635074,-73.60184043645859,510,9.1,0.8955487876303151,1.0
Parc la Fontaine,['Park'],45.526246,-73.569666,45.52451761488783,-73.57197672128677,274,9.5,0.9995197376127445,
Grillade Portuguaise ma Poule Mouillée,"['Deli', 'Portuguese Restaurant', 'Bakery']",45.525165,-73.575301,45.52451761488783,-73.57197672128677,241,8.9,0.9775682324001406,1.0
La Banquise,"['Poutine Restaurant', 'Fast Food Restaurant', 'Diner']",45.525348,-73.574677,45.52451761488783,-73.57197672128677,242,8.5,0.9902073327866933,1.0
La Maison des Pâtes Fraîches,['Italian Restaurant'],45.524239,-73.576143,45.52451761488783,-73.57197672128677,313,8.7,0.9266369919175355,2.0
Au Pied de Cochon,['French Restaurant'],45.522115,-73.574428,45.52451761488783,-73.57197672128677,315,8.6,0.9344851821482957,3.0
Pub Pit Caribou,"['Restaurant', 'Brewery', 'Beer Bar']",45.525105,-73.575444,45.52451761488783,-73.57197672128677,270,8.4,0.9502049900433408,
Le Moineau Masqué,"['Coffee Shop', 'Café', 'Restaurant']",45.525508,-73.577976,45.52451761488783,-73.57197672128677,495,9.2,0.8968021553238843,1.0
L'Express,"['Bistro', 'French Restaurant']",45.520186,-73.574269,45.52451761488783,-73.57197672128677,516,9.1,0.9516926320721565,3.0
ChuChai,"['Vegan and Vegetarian Restaurant', 'Thai Restaurant']",45.520988,-73.576765,45.52451761488783,-73.57197672128677,529,8.9,0.9034789738784116,2.0
Café le Loup Bleu,"['Coffee Shop', 'Café', 'Restaurant']",45.528686,-73.575413,45.52451761488783,-73.57197672128677,524,8.8,0.9511889422513764,1.0
Café Falco,"['Japanese Restaurant', 'Coffee Shop', 'Café']",45.528109,-73.598072,45.52751292628879,-73.59879076480864,88,8.6,0.9115614384444184,2.0
Pastel Rita,"['Coffee Shop', 'Café', 'Restaurant']",45.527242,-73.601532,45.52751292628879,-73.59879076480864,217,8.9,0.9335949396743587,1.0
Café Olimpico,"['Coffee Shop', 'Café', 'Italian Restaurant']",45.52403,-73.600216,45.52751292628879,-73.59879076480864,398,9.1,0.9743586740072625,1.0
Pizzeria Magpie,['Pizzeria'],45.524638,-73.595536,45.52751292628879,-73.59879076480864,391,9.1,0.8955487876303151,1.0
Bishop & Bagg,"['Restaurant', 'Pub']",45.52507,-73.599378,45.52751292628879,-73.59879076480864,267,8.5,0.9344031861309594,2.0
Le Butterblume,"['Coffee Shop', 'Café', 'Restaurant']",45.527497,-73.602946,45.52751292628879,-73.59879076480864,323,8.7,0.9565069696614736,1.0
Ping Pong Club,"['Bar', 'Restaurant']",45.527116,-73.602109,45.52751292628879,-73.59879076480864,272,8.4,0.9210144078716177,2.0
Larry's,"['Café', 'Restaurant']",45.524086,-73.594743,45.52751292628879,-73.59879076480864,497,9.2,0.9231580180391238,
Rotisserie Mile End,"['Portuguese Restaurant', 'BBQ Joint']",45.52449,-73.59994,45.52751292628879,-73.59879076480864,333,8.4,0.9165514817851704,2.0
Kem CoBa,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.523116,-73.594954,45.52751292628879,-73.59879076480864,564,9.2,0.9167389012533677,1.0
Brasserie Dieu du Ciel,"['Lounge', 'Restaurant', 'Beer Bar']",45.522693,-73.593389,45.52361490311454,-73.59245739877223,127,9.1,0.9134473468431533,2.0
Parc Lahaie,['Park'],45.522896,-73.591797,45.52361490311454,-73.59245739877223,88,8.7,0.9580063254070517,
Larry's,"['Café', 'Restaurant']",45.524086,-73.594743,45.52361490311454,-73.59245739877223,183,9.2,0.9231580180391238,
Kem CoBa,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.523116,-73.594954,45.52361490311454,-73.59245739877223,218,9.2,0.9167389012533677,1.0
Kabinet,"['Bar', 'Restaurant']",45.521952,-73.593511,45.52361490311454,-73.59245739877223,209,8.7,0.9030104252079185,2.0
Pizzeria Magpie,['Pizzeria'],45.524638,-73.595536,45.52361490311454,-73.59245739877223,283,9.1,0.8955487876303151,1.0
Fairmount Bagel Bakery Inc,"['Bagel Shop', 'Restaurant', 'Bakery']",45.522827,-73.595186,45.52361490311454,-73.59245739877223,241,8.8,0.980648939908633,1.0
Brioches a Tête,"['Restaurant', 'Pastry Shop', 'Bakery']",45.522584,-73.595954,45.52361490311454,-73.59245739877223,285,8.7,0.929401429073445,1.0
Buvette Chez Simone,"['Tapas Restaurant', 'Bistro', 'Wine Bar']",45.518826,-73.593555,45.52361490311454,-73.59245739877223,552,9.1,0.9113271641091718,2.0
Siboire,"['Bar', 'Brewery', 'Restaurant']",45.523271,-73.592924,45.52361490311454,-73.59245739877223,64,7.8,0.9682792550076139,2.0
Parc Lahaie,['Park'],45.522896,-73.591797,45.52404631813311,-73.59015061847458,177,8.7,0.9580063254070517,
Brasserie Dieu du Ciel,"['Lounge', 'Restaurant', 'Beer Bar']",45.522693,-73.593389,45.52404631813311,-73.59015061847458,294,9.1,0.9134473468431533,2.0
Larry's,"['Café', 'Restaurant']",45.524086,-73.594743,45.52404631813311,-73.59015061847458,356,9.2,0.9231580180391238,
Kem CoBa,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.523116,-73.594954,45.52404631813311,-73.59015061847458,404,9.2,0.9167389012533677,1.0
Ouzeri,"['Mediterranean Restaurant', 'Greek Restaurant', 'African Restaurant']",45.525014,-73.585519,45.52404631813311,-73.59015061847458,377,9.0,0.9216938034438328,2.0
Kabinet,"['Bar', 'Restaurant']",45.521952,-73.593511,45.52404631813311,-73.59015061847458,359,8.7,0.9030104252079185,2.0
Café Myriade - le Plateau,"['Coffee Shop', 'Restaurant']",45.52481,-73.584349,45.52404631813311,-73.59015061847458,441,9.0,0.9471359962516106,1.0
Trip de Bouffe,"['Bistro', 'Middle Eastern Restaurant', 'Bakery']",45.522768,-73.584187,45.52404631813311,-73.59015061847458,494,9.2,0.9169146070048027,1.0
Fairmount Bagel Bakery Inc,"['Bagel Shop', 'Restaurant', 'Bakery']",45.522827,-73.595186,45.52404631813311,-73.59015061847458,426,8.8,0.980648939908633,1.0
Au Kouign-Amann,"['Coffee Shop', 'Restaurant', 'Bakery']",45.523125,-73.583423,45.52404631813311,-73.59015061847458,521,9.2,0.9507203935808832,2.0
Larry's,"['Café', 'Restaurant']",45.524086,-73.594743,45.52557815939422,-73.59285570681095,222,9.2,0.9231580180391238,
Pizzeria Magpie,['Pizzeria'],45.524638,-73.595536,45.52557815939422,-73.59285570681095,244,9.1,0.8955487876303151,1.0
Kem CoBa,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.523116,-73.594954,45.52557815939422,-73.59285570681095,327,9.2,0.9167389012533677,1.0
Brasserie Dieu du Ciel,"['Lounge', 'Restaurant', 'Beer Bar']",45.522693,-73.593389,45.52557815939422,-73.59285570681095,325,9.1,0.9134473468431533,2.0
Parc Lahaie,['Park'],45.522896,-73.591797,45.52557815939422,-73.59285570681095,302,8.7,0.9580063254070517,
Fairmount Bagel Bakery Inc,"['Bagel Shop', 'Restaurant', 'Bakery']",45.522827,-73.595186,45.52557815939422,-73.59285570681095,356,8.8,0.980648939908633,1.0
Kabinet,"['Bar', 'Restaurant']",45.521952,-73.593511,45.52557815939422,-73.59285570681095,411,8.7,0.9030104252079185,2.0
Brioches a Tête,"['Restaurant', 'Pastry Shop', 'Bakery']",45.522584,-73.595954,45.52557815939422,-73.59285570681095,408,8.7,0.929401429073445,1.0
Ouzeri,"['Mediterranean Restaurant', 'Greek Restaurant', 'African Restaurant']",45.525014,-73.585519,45.52557815939422,-73.59285570681095,572,9.0,0.9216938034438328,2.0
Café Olimpico,"['Coffee Shop', 'Café', 'Italian Restaurant']",45.52403,-73.600216,45.52557815939422,-73.59285570681095,612,9.1,0.9743586740072625,1.0
Trip de Bouffe,"['Bistro', 'Middle Eastern Restaurant', 'Bakery']",45.522768,-73.584187,45.52348082760688,-73.58732756238169,266,9.2,0.9169146070048027,1.0
Au Kouign-Amann,"['Coffee Shop', 'Restaurant', 'Bakery']",45.523125,-73.583423,45.52348082760688,-73.58732756238169,295,9.2,0.9507203935808832,2.0
Hof Kelsten,"['Fast Food Restaurant', 'Bakery']",45.520322,-73.587111,45.52348082760688,-73.58732756238169,345,8.9,0.9490804732341572,2.0
Le Toledo,"['Dessert Shop', 'Restaurant', 'Bakery']",45.523577,-73.583534,45.52348082760688,-73.58732756238169,295,8.5,0.962117839990629,1.0
Parc Lahaie,['Park'],45.522896,-73.591797,45.52348082760688,-73.58732756238169,354,8.7,0.9580063254070517,
Brasserie Dieu du Ciel,"['Lounge', 'Restaurant', 'Beer Bar']",45.522693,-73.593389,45.52348082760688,-73.58732756238169,480,9.1,0.9134473468431533,2.0
Darling,"['Lounge', 'Coffee Shop', 'Restaurant']",45.518909,-73.583965,45.52348082760688,-73.58732756238169,559,9.1,0.9595876771699661,3.0
Larry's,"['Café', 'Restaurant']",45.524086,-73.594743,45.52348082760688,-73.58732756238169,579,9.2,0.9231580180391238,
Kem CoBa,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.523116,-73.594954,45.52348082760688,-73.58732756238169,611,9.2,0.9167389012533677,1.0
Kabinet,"['Bar', 'Restaurant']",45.521952,-73.593511,45.52348082760688,-73.58732756238169,520,8.7,0.9030104252079185,2.0
Larry's,"['Café', 'Restaurant']",45.524086,-73.594743,45.52574657625029,-73.59033644199371,389,9.2,0.9231580180391238,
Brasserie Dieu du Ciel,"['Lounge', 'Restaurant', 'Beer Bar']",45.522693,-73.593389,45.52574657625029,-73.59033644199371,415,9.1,0.9134473468431533,2.0
Parc Lahaie,['Park'],45.522896,-73.591797,45.52574657625029,-73.59033644199371,331,8.7,0.9580063254070517,
Kem CoBa,"['Ice Cream Parlor', 'Restaurant', 'Pastry Shop']",45.523116,-73.594954,45.52574657625029,-73.59033644199371,476,9.2,0.9167389012533677,1.0
Fous Desserts,"['Restaurant', 'Pastry Shop', 'Bakery']",45.529172,-73.587785,45.52574657625029,-73.59033644199371,430,8.9,0.9358205458592012,
Café Myriade - le Plateau,"['Coffee Shop', 'Restaurant']",45.52481,-73.584349,45.52574657625029,-73.59033644199371,459,9.0,0.9471359962516106,1.0
Fairmount Bagel Bakery Inc,"['Bagel Shop', 'Restaurant', 'Bakery']",45.522827,-73.595186,45.52574657625029,-73.59033644199371,504,8.8,0.980648939908633,1.0
Trip de Bouffe,"['Bistro', 'Middle Eastern Restaurant', 'Bakery']",45.522768,-73.584187,45.52574657625029,-73.59033644199371,592,9.2,0.9169146070048027,1.0
Au Kouign-Amann,"['Coffee Shop', 'Restaurant', 'Bakery']",45.523125,-73.583423,45.52574657625029,-73.59033644199371,598,9.2,0.9507203935808832,2.0
Kabinet,"['Bar', 'Restaurant']",45.521952,-73.593511,45.52574657625029,-73.59033644199371,496,8.7,0.9030104252079185,2.0
Pizzeria No. 900,['Pizzeria'],45.53438,-73.583204,45.53543,-73.5822,127,9.0,0.9150872671898793,1.0
Chez Roger et Denise,"['Café', 'Diner']",45.535597,-73.582032,45.53543,-73.5822,31,8.2,0.9204404357502636,1.0
Parc Sir-Wilfrid-Laurier,['Park'],45.531911,-73.587195,45.53543,-73.5822,521,9.5,0.9917769708328452,
Maison Publique,['Gastropub'],45.533564,-73.578623,45.53543,-73.5822,327,8.4,0.9247862246690876,3.0
L'Entre-Pots,"['Coffee Shop', 'Café', 'American Restaurant']",45.538881,-73.582623,45.53543,-73.5822,386,8.5,0.9461403303268127,1.0
Théâtre la Licorne,"['Theater', 'Music Venue']",45.533513,-73.57552,45.53543,-73.5822,547,8.9,0.9297528405763149,
Byblos le Petit Café,['Persian Restaurant'],45.534613,-73.582921,45.53543,-73.5822,104,7.8,0.8985943539885206,2.0
Restaurant le Pegase,['French Restaurant'],45.535118,-73.577655,45.53543,-73.5822,346,8.2,0.9517863418062551,3.0
Chez Victoire,['French Restaurant'],45.531047,-73.576652,45.53543,-73.5822,662,8.8,0.9461169028932881,3.0
Les Co'Pains d'Abord,"['French Restaurant', 'Bakery']",45.534294,-73.573461,45.53543,-73.5822,706,8.8,0.9209441255710437,1.0
Lola Rosa Cafe,['Vegan and Vegetarian Restaurant'],45.507314,-73.575891,45.50936142835129,-73.57386365532875,269,8.9,0.9671078833313811,2.0
Benelux,"['Lounge', 'Restaurant', 'Beer Bar']",45.509571,-73.571023,45.50936142835129,-73.57386365532875,226,8.5,0.9829331146772871,1.0
Place des Festivals,['Park'],45.507086,-73.567505,45.50936142835129,-73.57386365532875,553,9.3,0.9946116902893288,
Café Parvis,"['Café', 'Restaurant']",45.505742,-73.569351,45.50936142835129,-73.57386365532875,530,9.1,0.9561789855921283,2.0
Salle Wilfrid Pelletier - Place des Arts,['Concert Hall'],45.508461,-73.566967,45.50936142835129,-73.57386365532875,535,9.1,0.9909687243762446,
McGill University Party Network,"['Park', 'Arts and Entertainment']",45.503987,-73.57467,45.50936142835129,-73.57386365532875,579,9.1,0.9800632540705165,
Studio-Theatre de la Place des Arts,['Performing Arts Venue'],45.508022,-73.566179,45.50936142835129,-73.57386365532875,629,9.3,0.9981492327515521,
Mae Sri Comptoir Thai,['Thai Restaurant'],45.510506,-73.572554,45.50936142835129,-73.57386365532875,149,7.9,0.9670727421810941,2.0
Cadet,"['Wine Bar', 'Restaurant']",45.510388,-73.564365,45.50936142835129,-73.57386365532875,729,9.4,0.965538245285229,
Percival Molson Memorial Stadium (Stade Mémorial Percival-Molson),['Stadium'],45.510109,-73.580872,45.50936142835129,-73.57386365532875,514,8.5,0.9869626332435282,
Café Olimpico,"['Coffee Shop', 'Café', 'Italian Restaurant']",45.52403,-73.600216,45.5238561444472,-73.60012650489807,37,9.1,0.9743586740072625,1.0
